no2,elevation,population,landuse,road_density
0.63331807,0.32226253,0.091302074,1.0000002,0.42965567
0.6420039,0.33930278,0.09145023,1.0000002,0.2014277
0.6521627,0.3518145,0.08774556,1.0000002,0.048080467
0.6604284,0.36730766,0.08315409,1.0000002,0.14935276
0.66680086,0.3892579,0.08420691,1.0000002,0.3284965
0.6754676,0.41444802,0.08725178,1.0000002,0.26882118
0.68642867,0.44166827,0.09125073,1.0000002,0.30467314
0.69524527,0.46963334,0.09758312,1.0000002,0.14186293
0.7019173,0.48647356,0.10744725,1.0000002,0.09892962
0.71006835,0.48632026,0.11313089,1.0000002,0.0
0.7196982,0.46915007,0.11721492,1.0000002,0.4123256
0.7277924,0.44000125,0.11775596,1.0000002,0.4194434
0.73435056,0.403368,0.1127399,1.0000002,0.1979617
0.740824,0.36716866,0.09981988,1.0000002,0.20585069
0.74721265,0.33378935,0.085081704,1.0000002,0.3528866
0.756698,0.29979348,0.06989757,1.0000002,0.17450708
0.7692801,0.26749492,0.0567733,1.0000002,0.39473394
0.78233445,0.24140859,0.047222752,1.0000002,0.18325521
0.79586136,0.2179513,0.042455774,1.0000002,0.0
0.81269765,0.19974518,0.04443059,1.0000002,0.0
0.83284354,0.18934298,0.060252316,1.0000002,0.007780586
0.85264754,0.18204236,0.08681715,1.0000002,0.0
0.87210953,0.17374992,0.11658484,1.0000002,0.0
0.88591695,0.16759372,0.14518826,1.0000002,0.0
0.8940698,0.16107106,0.17534158,1.0000002,0.0
0.902238,0.15533257,0.2028784,1.0000002,0.0
0.91042185,0.15185213,0.22121352,1.0000002,0.0
0.9221467,0.1451447,0.2322983,1.0000002,0.0
0.93741226,0.13307095,0.24344768,1.0000002,0.0
0.947531,0.119062185,0.25130102,1.0000002,0.0
0.9525026,0.10333419,0.2482995,1.0000002,0.0
0.95786417,0.08558583,0.24440369,1.0000002,0.0
0.963616,0.07135916,0.24747996,1.0000002,0.0
0.96569216,0.061448574,0.19307832,1.0000002,0.0
0.96409297,0.053180456,0.1419438,1.0000002,0.0
0.96467173,0.04748249,0.19529247,1.0000002,0.0
0.96742857,0.04581833,0.26325884,1.0000002,0.0
0.9692458,0.04662013,0.26325884,1.0000002,0.0
0.9701235,0.050025225,0.30126545,1.0000002,0.0
0.97168434,0.05566621,0.34413552,1.0000002,0.0
0.97392845,0.06039214,0.40307596,1.0000002,0.0
0.97643423,0.06367588,0.32748514,1.0000002,0.0
0.97920203,0.06700492,0.2850312,1.0000002,0.0
0.98198843,0.067348,0.24456322,1.0000002,0.0
0.9847934,0.06648183,0.22939031,1.0000002,0.0
0.9848279,0.067151785,0.2171287,1.0000002,0.0
0.9820913,0.06781578,0.20180462,1.0000002,0.0
0.9792849,0.0646193,0.18822259,1.0000002,0.0
0.97640884,0.061977625,0.18163848,1.0000002,0.0
0.97185135,0.058511257,0.16866343,1.0000002,0.0
0.96561253,0.05395794,0.15222014,1.0000002,0.0
0.958982,0.050873756,0.145101,1.0000002,0.0
0.9519595,0.049605846,0.1472824,1.0000002,0.0
0.94624686,0.047685146,0.15561146,1.0000002,0.0
0.941844,0.045221806,0.1635503,1.0000002,0.0
0.93411744,0.043098927,0.1579231,1.0000002,0.0
0.9230672,0.04109621,0.13967678,1.0000002,0.0
0.91189384,0.039747477,0.12042779,1.0000002,0.0
0.90059733,0.03891349,0.09856967,1.0000002,0.0
0.88745284,0.038643837,0.084658876,1.0000002,0.0
0.87246037,0.039294004,0.075742535,1.0000002,0.0
0.859987,0.038638353,0.07304769,1.0000002,0.0
0.85003257,0.037557602,0.07464457,1.0000002,0.0
0.05788994,0.19673228,0.010305585,0.6818185,0.0
0.058208287,0.19854999,0.010778037,0.65909123,0.0
0.058844984,0.19909549,0.010230138,0.65909123,0.0
0.061181307,0.199857,0.009313204,0.65909123,0.0
0.06521702,0.19988227,0.008076226,0.65909123,0.0
0.06720191,0.19874597,0.00583914,0.693182,0.0
0.06713599,0.19525623,0.0038715457,0.71590924,0.0
0.068256676,0.19231248,0.0027841213,0.71590924,0.0
0.07056403,0.18824816,0.0029386305,0.71590924,0.0
0.07392925,0.18559957,0.0042976714,0.71590924,0.0
0.07835239,0.1830914,0.0064646658,0.71590924,0.0
0.08170509,0.18182302,0.010653237,0.71590924,0.0
0.08398759,0.18092275,0.020478368,0.71590924,0.0
0.087504625,0.18075705,0.03220731,0.71590924,0.0
0.09225613,0.17936468,0.038505338,0.71590924,0.0
0.097133696,0.17722607,0.042527944,0.71590924,0.0
0.10213727,0.17564511,0.044649422,0.71590924,0.0
0.10644251,0.1731906,0.040109657,0.71590924,0.0
0.110049486,0.16996527,0.030937478,0.71590924,0.0
0.11315173,0.16781044,0.026035372,0.71590924,0.0
0.11574936,0.16670012,0.023251794,0.71590924,0.0
0.1194669,0.16535783,0.023363579,0.71590924,0.0
0.124304295,0.16501808,0.029150538,0.71590924,0.0
0.1298449,0.16443777,0.036581997,0.71590924,0.0
0.13608861,0.1610403,0.04138693,0.71590924,0.0
0.14359212,0.15845585,0.044177722,0.71590924,0.0
0.15235496,0.15613723,0.04220038,0.71590924,0.0
0.15974581,0.1538558,0.035274297,0.71590924,0.0
0.16576457,0.15217066,0.030900575,0.71590924,0.0
0.17245579,0.15355039,0.030257422,0.71590924,0.0
0.1798197,0.15333343,0.030237008,0.71590924,0.0
0.18664408,0.15289283,0.03101566,0.71590924,0.0
0.19292891,0.15176582,0.031429313,0.71590924,0.0
0.20011282,0.15106606,0.031429768,0.71590924,0.0
0.20819592,0.14977622,0.031662215,0.71590924,0.0
0.21548724,0.1485076,0.031809274,0.71590924,0.0
0.22198701,0.14904809,0.032634556,0.71590924,0.0
0.23086345,0.14980245,0.036606885,0.71590924,0.0
0.24211645,0.15213943,0.04235697,0.693182,0.0
0.25267816,0.15544343,0.045821544,0.67045474,0.0
0.26254857,0.16035724,0.053120118,0.6477275,0.0
0.27433145,0.16387653,0.06434559,0.62500024,0.0
0.28802705,0.16810346,0.073991686,0.602273,0.0
0.30147028,0.16806221,0.08232564,0.65909123,0.0
0.31466162,0.16686463,0.09185962,0.61363673,0.0
0.32696807,0.1647067,0.09828914,0.5909095,0.0
0.33838964,0.16198611,0.10404383,0.5454545,0.0
0.3489592,0.15773368,0.112976715,0.56818175,0.0
0.35867643,0.15552211,0.12889272,0.5,0.0
0.37051678,0.15438628,0.14420538,0.56818175,0.0
0.38448048,0.1547885,0.16296892,0.62500024,0.0
0.40040612,0.15515804,0.1727244,0.67045474,0.0
0.41829336,0.15397215,0.15420793,0.636364,0.0
0.43510604,0.1552794,0.13456182,0.67045474,0.0
0.45084393,0.15777397,0.12582305,0.71590924,0.0
0.46464193,0.16021705,0.11820342,0.72727275,0.0
0.4765004,0.16441774,0.11987907,0.80681825,0.0
0.48805368,0.17097044,0.13040566,0.8977275,0.0
0.4993019,0.1776228,0.14824814,0.95454574,0.0
0.51168275,0.18240571,0.16716237,0.96590924,0.0
0.5251963,0.18890858,0.18913567,1.0000002,0.0
0.5379276,0.19585514,0.21018724,1.0000002,0.0
0.5498768,0.20384812,0.22041959,1.0000002,0.0
0.5604042,0.21322465,0.21483627,1.0000002,0.0
0.56950974,0.2247622,0.19759831,1.0000002,0.0
0.579532,0.2348566,0.1720037,1.0000002,0.32272768
0.59047115,0.24513936,0.13651407,1.0000002,0.55611783
0.5993296,0.25533295,0.10520272,1.0000002,0.48862413
0.60610723,0.26686335,0.08446702,1.0000002,0.5651107
0.613446,0.283051,0.0810146,1.0000002,0.8325545
0.62134564,0.30144286,0.08234444,1.0000002,0.2872234
0.62811935,0.31994462,0.08410337,0.95454574,0.2725847
0.6337668,0.34162188,0.084725834,0.92045474,0.35660928
0.64129996,0.36004353,0.08457818,0.886364,0.07268469
0.65071917,0.37225127,0.08175059,0.886364,0.10194518
0.65840256,0.38687038,0.078788795,0.886364,0.13518171
0.6643505,0.40832496,0.081966415,0.9318185,0.3096078
0.6721766,0.4345007,0.087381884,0.96590924,0.10535721
0.68188107,0.46026754,0.09419101,1.0000002,0.10495595
0.69030845,0.48202133,0.1022651,1.0000002,0.0
0.697459,0.49137855,0.11584075,1.0000002,0.13793533
0.7053927,0.4831338,0.12565194,1.0000002,0.28373015
0.71410966,0.45893073,0.13395174,1.0000002,0.4013896
0.7220285,0.4269278,0.1369009,1.0000002,0.54339
0.7291491,0.39251614,0.1343917,1.0000002,0.5553842
0.7371143,0.36113906,0.12264767,1.0000002,0.5668207
0.74592435,0.3311007,0.10905626,1.0000002,0.14803112
0.75741184,0.29892087,0.0950662,1.0000002,0.22462311
0.7715769,0.26723766,0.08177653,1.0000002,0.31519377
0.7857057,0.24067521,0.07196297,1.0000002,0.34977594
0.799798,0.21574998,0.0684173,1.0000002,0.02841073
0.81646943,0.19734263,0.07240545,1.0000002,0.0
0.8357198,0.18703341,0.092061386,1.0000002,0.0
0.85502994,0.18062377,0.12231101,1.0000002,0.0
0.8743994,0.17412686,0.15456249,1.0000002,0.0
0.8889384,0.16929722,0.18536834,1.0000002,0.0
0.8986467,0.16422415,0.21493539,1.0000002,0.0
0.90694165,0.15942025,0.23498662,1.0000002,0.0
0.91382337,0.15591335,0.24575646,1.0000002,0.0
0.92474115,0.15002275,0.24995138,1.0000002,0.0
0.939695,0.1400721,0.25527468,1.0000002,0.0
0.9492606,0.12840986,0.25860354,1.0000002,0.0
0.95343757,0.115045786,0.2547233,1.0000002,0.0
0.9581362,0.098614216,0.2528722,1.0000002,0.0
0.96335626,0.08392167,0.25973016,1.0000002,0.0
0.9650657,0.0711627,0.22946264,1.0000002,0.0
0.96326435,0.060364723,0.17969914,1.0000002,0.0
0.961275,0.051259756,0.11123242,0.96590924,0.0
0.9590975,0.046628714,0.2129629,0.9318185,0.0
0.958537,0.044725657,0.2129629,0.8977275,0.0
0.9595933,0.047202587,0.3146934,0.86363673,0.0
0.96126723,0.05206752,0.21000594,0.86363673,0.0
0.9635589,0.056308985,0.2576984,0.8977275,0.0
0.964828,0.059512615,0.21142173,0.9318185,0.0
0.96507466,0.06296182,0.19211558,0.96590924,0.0
0.9674771,0.064053535,0.17614155,1.0000002,0.0
0.9720355,0.062939644,0.17746021,1.0000002,0.0
0.97322714,0.06383252,0.17118376,1.0000002,0.0
0.97105217,0.06501436,0.17318074,1.0000002,0.0
0.9687811,0.06254721,0.17294624,1.0000002,0.0
0.9664142,0.05961895,0.17069124,1.0000002,0.0
0.9634807,0.056083202,0.16028932,1.0000002,0.0
0.9599806,0.05163431,0.14739868,1.0000002,0.0
0.9553375,0.048251152,0.14429256,1.0000002,0.0
0.9495517,0.046637535,0.14655398,1.0000002,0.0
0.94437265,0.04473257,0.14955658,1.0000002,0.0
0.9398005,0.042855024,0.15102237,1.0000002,0.0
0.9322103,0.04059887,0.14448012,1.0000002,0.0
0.921602,0.038600206,0.12706782,1.0000002,0.0
0.909618,0.03761697,0.10766816,1.0000002,0.0
0.8962581,0.036806703,0.0906432,1.0000002,0.0
0.8825772,0.036258698,0.08244836,1.0000002,0.0
0.86857474,0.036949396,0.07678373,1.0000002,0.0
0.856573,0.036536217,0.07386049,1.0000002,0.0
0.8465717,0.0352211,0.07353541,1.0000002,0.0
0.05881256,0.19364166,0.013422235,0.6818185,0.0
0.059004128,0.19711041,0.014007716,0.65909123,0.0
0.059387445,0.19637847,0.013319447,0.65909123,0.0
0.061372817,0.1965878,0.012193085,0.65909123,0.0
0.0649603,0.1979084,0.010750878,0.65909123,0.0
0.06692469,0.19649601,0.008035459,0.693182,0.0
0.06726587,0.19230819,0.0054289065,0.71590924,0.0
0.06818128,0.19057822,0.0039225346,0.71590924,0.0
0.069670975,0.187958,0.003747278,0.71590924,0.0
0.07264727,0.18590045,0.005002006,0.71590924,0.0
0.07711029,0.1847024,0.0071991235,0.71590924,0.0
0.08059138,0.1850996,0.011810819,0.71590924,0.0
0.083090544,0.18625975,0.023087136,0.71590924,0.0
0.08695871,0.18718743,0.036576137,0.71590924,0.0
0.09219575,0.18616152,0.044495516,0.71590924,0.0
0.09737152,0.18402481,0.049121384,0.71590924,0.0
0.102485955,0.18142056,0.05063272,0.71590924,0.0
0.106916964,0.1767168,0.044029113,0.71590924,0.0
0.11066443,0.17190504,0.032265663,0.71590924,0.0
0.113668144,0.1690669,0.025078539,0.71590924,0.0
0.115928054,0.16796589,0.021207035,0.71590924,0.0
0.11911398,0.16704464,0.02235188,0.71590924,0.0
0.12322587,0.16803384,0.031620745,0.71590924,0.0
0.1281578,0.16860652,0.040993184,0.71590924,0.0
0.13390982,0.16494727,0.045113847,0.71590924,0.0
0.14096606,0.16126299,0.045841567,0.71590924,0.0
0.14932656,0.15846348,0.04171539,0.71590924,0.0
0.1565013,0.15539336,0.031487394,0.71590924,0.0
0.16249037,0.1527121,0.025233425,0.71590924,0.0
0.16912186,0.15395689,0.024881352,0.71590924,0.0
0.1763959,0.15399694,0.026922602,0.71590924,0.0
0.18331373,0.15318036,0.029425118,0.71590924,0.0
0.1898756,0.1523583,0.031132642,0.71590924,0.0
0.19715416,0.15239811,0.032650348,0.71590924,0.0
0.2051493,0.15195942,0.03457403,0.71590924,0.0
0.21241117,0.15052652,0.034406185,0.71590924,0.0
0.21893966,0.14997649,0.032676492,0.71590924,0.0
0.22766697,0.14946198,0.032982282,0.71590924,0.0
0.23859298,0.15005016,0.034170162,0.71590924,0.0
0.2492038,0.15223074,0.034144983,0.71590924,0.0
0.2594992,0.15690875,0.03597468,0.71590924,0.0
0.27138782,0.16151714,0.04098583,0.72727275,0.0
0.2848692,0.16678262,0.04696113,0.693182,0.0
0.2982893,0.16833425,0.052267935,0.6818185,0.0
0.31164813,0.16704464,0.059609976,0.602273,0.0
0.3240918,0.16538286,0.069608115,0.5454545,0.0
0.3356204,0.16190863,0.0818718,0.4545455,0.0
0.34602332,0.15644598,0.096361786,0.4886365,0.0
0.3553003,0.1529913,0.1164658,0.5,0.0
0.3672421,0.15236759,0.13236772,0.5909095,0.0
0.3818487,0.15220809,0.15259604,0.61363673,0.0
0.3978945,0.15253282,0.16830745,0.636364,0.0
0.41537917,0.15175128,0.14019346,0.56818175,0.0
0.4325819,0.15372562,0.11171633,0.534091,0.0
0.4495026,0.15618825,0.105906695,0.55681825,0.0
0.46421397,0.15877247,0.10101848,0.61363673,0.0
0.4767158,0.16232324,0.103319444,0.72727275,0.0
0.48850286,0.16816449,0.11096861,0.85227275,0.0
0.49957514,0.17401123,0.124799505,0.943182,0.0
0.5122901,0.17834473,0.13964745,0.96590924,0.0
0.52664757,0.18525028,0.15653844,1.0000002,0.0
0.5405797,0.19382644,0.17303005,1.0000002,0.0
0.55408657,0.20370364,0.18028964,1.0000002,0.0
0.5654088,0.21482992,0.17305835,1.0000002,0.0
0.57454646,0.22841644,0.15743785,1.0000002,0.24817815
0.5842792,0.24101925,0.13610679,1.0000002,0.21366219
0.5946069,0.2533126,0.10827259,1.0000002,0.29900235
0.6025647,0.26477242,0.08586062,1.0000002,0.44713575
0.6081526,0.27762294,0.07444774,1.0000002,0.2512336
0.61502445,0.29472995,0.07632809,1.0000002,0.43190923
0.62318015,0.3136599,0.078959465,1.0000002,0.4883821
0.6292361,0.33314753,0.07984845,0.92045474,0.10195367
0.6331923,0.3560381,0.07998212,0.85227275,0.101811185
0.639367,0.37549663,0.08015295,0.77272725,0.0
0.64776015,0.38938975,0.07699913,0.77272725,0.0
0.6546103,0.40515733,0.07533014,0.77272725,0.12998684
0.6599171,0.42792845,0.07960423,0.85227275,0.12962733
0.6672152,0.4558599,0.08504461,0.92045474,0.38684192
0.67650473,0.4794476,0.092465065,1.0000002,0.13855457
0.68533623,0.49414253,0.10317607,1.0000002,0.16156532
0.69370973,0.49486423,0.120221466,1.0000002,0.3765378
0.7023653,0.47853065,0.13460998,1.0000002,0.4647985
0.71130323,0.44675446,0.14774987,1.0000002,0.2638114
0.71978223,0.4121406,0.1531567,1.0000002,0.53253514
0.7278023,0.38056874,0.15225403,1.0000002,0.67422324
0.73699534,0.3530202,0.14223753,1.0000002,0.07037309
0.7473614,0.32566142,0.13060255,1.0000002,0.19313554
0.75979066,0.29705548,0.11796027,1.0000002,0.42589548
0.7742833,0.2684796,0.10624556,1.0000002,0.35901815
0.7889445,0.24237418,0.09787289,1.0000002,0.37853646
0.8037745,0.21802163,0.09567132,1.0000002,0.2715239
0.8204502,0.20077395,0.10226479,1.0000002,0.38213778
0.8389715,0.19020224,0.12628916,1.0000002,0.03739786
0.8576995,0.18319154,0.1587901,1.0000002,0.0
0.87663424,0.17774272,0.18897152,1.0000002,0.0
0.8912666,0.17395568,0.21636371,1.0000002,0.0
0.90159667,0.17016006,0.24042584,1.0000002,0.0
0.90979874,0.16636729,0.25176877,1.0000002,0.0
0.9158727,0.1635077,0.25553715,1.0000002,0.0
0.9259151,0.15759587,0.2572968,1.0000002,0.0
0.9399258,0.14884782,0.26199716,1.0000002,0.0
0.9491246,0.13922215,0.26373655,1.0000002,0.0
0.95351183,0.12799478,0.2612632,1.0000002,0.0
0.9577366,0.11427283,0.26208544,1.0000002,0.0
0.961799,0.101600885,0.2650279,1.0000002,0.0
0.9628284,0.08912301,0.2463755,1.0000002,0.0
0.96082485,0.0764904,0.22868215,1.0000002,0.0
0.9571593,0.064831495,0.20496018,0.96590924,0.0
0.9518316,0.05606723,0.1706432,0.9318185,0.0
0.94982755,0.04971552,0.11123242,0.87500024,0.0
0.9523692,0.051182985,0.105318524,0.80681825,0.0
0.9534935,0.053970814,0.11312065,0.840909,0.0
0.9534167,0.056747437,0.1261252,0.87500024,0.0
0.9521389,0.05967164,0.12990941,0.9318185,0.0
0.9541943,0.06042576,0.13326748,1.0000002,0.0
0.9595828,0.059144735,0.14125611,1.0000002,0.0
0.96188223,0.059419155,0.15564792,1.0000002,0.0
0.96109235,0.060562372,0.16728511,1.0000002,0.0
0.9600414,0.060203552,0.17266534,1.0000002,0.0
0.9587294,0.058083534,0.17291187,1.0000002,0.0
0.9570285,0.055706024,0.16514644,1.0000002,0.0
0.95493877,0.05179882,0.15590495,1.0000002,0.0
0.95124245,0.048140287,0.15149939,1.0000002,0.0
0.94593954,0.04468441,0.14991066,1.0000002,0.0
0.94082403,0.042550325,0.15135095,1.0000002,0.0
0.9358958,0.040833473,0.14997406,1.0000002,0.0
0.9284903,0.03845811,0.1408462,1.0000002,0.0
0.91860735,0.03658521,0.12347396,1.0000002,0.0
0.9069749,0.03609419,0.10532908,1.0000002,0.0
0.8935931,0.035162687,0.088972256,1.0000002,0.0
0.8804449,0.033853054,0.08157768,1.0000002,0.0
0.8675307,0.034422755,0.0769318,1.0000002,0.0
0.85596144,0.033759117,0.072449334,1.0000002,0.0
0.84573734,0.032348394,0.06985708,1.0000002,0.0
0.06007862,0.1890657,0.015080032,0.6818185,0.0
0.060290217,0.19314814,0.01583749,0.65909123,0.0
0.06071323,0.19184732,0.015093359,0.65909123,0.0
0.06246203,0.19184685,0.01403539,0.62500024,0.0
0.06553662,0.19388747,0.012845007,0.62500024,0.0
0.067531824,0.19298458,0.0101727825,0.65909123,0.0
0.06844759,0.18960238,0.0074800365,0.6818185,0.0
0.069022655,0.18924665,0.0058399197,0.6818185,0.0
0.06925696,0.1880002,0.005794434,0.71590924,0.0
0.07154375,0.18675232,0.007181608,0.71590924,0.0
0.07588303,0.18647528,0.009517986,0.71590924,0.0
0.07943243,0.18740392,0.014388776,0.71590924,0.0
0.082191825,0.19019508,0.026732482,0.71590924,0.0
0.08643389,0.19314718,0.04148247,0.71590924,0.0
0.092158616,0.19378138,0.050436568,0.71590924,0.0
0.097653985,0.1916802,0.055100773,0.71590924,0.0
0.102919936,0.188972,0.055750735,0.71590924,0.0
0.1074962,0.18259072,0.047123976,0.71590924,0.0
0.11138266,0.17518973,0.03327459,0.71590924,0.0
0.11436683,0.17044425,0.024324086,0.71590924,0.0
0.11644864,0.16904974,0.01985491,0.71590924,0.0
0.11904466,0.16760159,0.02156775,0.71590924,0.0
0.12215489,0.16872835,0.032326,0.71590924,0.0
0.12629145,0.17016649,0.042661082,0.71590924,0.0
0.13145447,0.16699433,0.046875983,0.71590924,0.0
0.13794124,0.16337752,0.046648327,0.71590924,0.0
0.14575171,0.16113734,0.041346025,0.71590924,0.0
0.15289247,0.15799475,0.02959495,0.71590924,0.0
0.15936387,0.15510249,0.021687165,0.71590924,0.0
0.16618419,0.1561346,0.020528302,0.71590924,0.0
0.17335403,0.15638542,0.02317509,0.71590924,0.0
0.18037748,0.15524721,0.026554532,0.71590924,0.0
0.18725479,0.15477085,0.0290518,0.71590924,0.0
0.19459963,0.1547327,0.031459127,0.71590924,0.0
0.20241165,0.15402317,0.0343003,0.71590924,0.0
0.20942545,0.1525011,0.034728885,0.71590924,0.0
0.2156409,0.15124464,0.032705538,0.71590924,0.0
0.22357535,0.14985728,0.031083487,0.71590924,0.0
0.23322904,0.14941168,0.029929314,0.71590924,0.0
0.24378026,0.1509707,0.028298974,0.71590924,0.0
0.25522876,0.15427494,0.02769465,0.72727275,0.0
0.2674774,0.1586566,0.030697763,0.7386365,0.0
0.28052616,0.16370225,0.037605446,0.7386365,0.0
0.29390085,0.16676927,0.046710987,0.6818185,0.0
0.30760145,0.1659491,0.055864587,0.56818175,0.0
0.3203119,0.1643188,0.06830188,0.4886365,0.0
0.33203185,0.16046524,0.08134631,0.38636398,0.0
0.3423183,0.15446329,0.09383691,0.37500024,0.0
0.35117114,0.14990735,0.108817704,0.46590924,0.0
0.36287963,0.14901328,0.11847786,0.55681825,0.0
0.37744355,0.14803958,0.13215356,0.57954574,0.0
0.3930893,0.14795732,0.13646278,0.61363673,0.0
0.40981698,0.1481731,0.11219909,0.52272725,0.0
0.4277811,0.15104866,0.08877945,0.4545455,0.0
0.4469818,0.15349317,0.09156031,0.51136374,0.0
0.4640038,0.15770197,0.09184514,0.57954574,0.0
0.47884715,0.16241074,0.09596544,0.693182,0.0
0.4915216,0.16733575,0.10121053,0.85227275,0.0
0.5020268,0.17171168,0.10734401,0.943182,0.0
0.51470983,0.17659783,0.11306887,0.96590924,0.0
0.5295707,0.18319607,0.12169453,1.0000002,0.0
0.5438647,0.1918335,0.13299042,1.0000002,0.0
0.55759215,0.20296907,0.13715607,1.0000002,0.0
0.56931484,0.21564555,0.13194488,1.0000002,0.05448619
0.5790328,0.23033786,0.12292647,1.0000002,0.15702906
0.58883286,0.24556327,0.11004296,1.0000002,0.12349495
0.59871495,0.26072836,0.09109462,1.0000002,0.33205187
0.6057303,0.2744305,0.07745283,1.0000002,0.12403901
0.6098788,0.2883525,0.072259896,1.0000002,0.0
0.61606145,0.3058355,0.07604319,1.0000002,0.0
0.62427807,0.3261249,0.07905824,1.0000002,0.0
0.6294558,0.34713125,0.07921971,0.87500024,0.27209553
0.63159454,0.37098336,0.07893128,0.76136374,0.30777225
0.6362046,0.39301443,0.078649886,0.6818185,0.0
0.643286,0.40959144,0.07474002,0.6818185,0.0
0.6490512,0.4267063,0.07322683,0.6818185,0.17279893
0.65350044,0.45012474,0.0776125,0.80681825,0.34788495
0.66058326,0.47643018,0.082341164,0.92045474,0.22711751
0.6703,0.4940908,0.090801634,1.0000002,0.3065681
0.6803287,0.5003798,0.104376435,1.0000002,0.27248457
0.6906693,0.49189353,0.12333831,1.0000002,0.6714433
0.700986,0.46719623,0.14142963,1.0000002,0.53265494
0.71127903,0.4313407,0.15670791,1.0000002,0.2909687
0.72105384,0.39708543,0.16298498,1.0000002,0.6022911
0.7303103,0.36834216,0.16349068,1.0000002,0.4868114
0.74046695,0.34305143,0.15661167,1.0000002,0.4117963
0.751524,0.31855702,0.14795636,1.0000002,0.276783
0.7638346,0.2940011,0.13904145,1.0000002,0.28535596
0.7773988,0.26884818,0.13021407,1.0000002,0.17555128
0.79205096,0.24558115,0.12554988,1.0000002,0.17307834
0.8077909,0.22405648,0.125532,1.0000002,0.27162805
0.8246399,0.20852351,0.13242795,1.0000002,0.4227844
0.84259844,0.19806027,0.15702885,1.0000002,0.0
0.86065626,0.19095063,0.18517049,1.0000002,0.0
0.8788136,0.18583512,0.20726635,1.0000002,0.0
0.8929014,0.1832881,0.22850077,1.0000002,0.0
0.90291965,0.18073177,0.24731375,1.0000002,0.0
0.9108093,0.17842007,0.2535797,1.0000002,0.0
0.91657007,0.17717314,0.2562889,1.0000002,0.0
0.9256685,0.17203355,0.25789216,1.0000002,0.0
0.9381045,0.16473055,0.26220214,1.0000002,0.0
0.9471233,0.15681148,0.263309,1.0000002,0.0
0.9527253,0.1469245,0.25993618,1.0000002,0.0
0.9566655,0.13455486,0.2601182,1.0000002,0.0
0.95894396,0.12334466,0.2627432,1.0000002,0.0
0.9589802,0.11154723,0.24869286,1.0000002,0.0
0.9567746,0.098243,0.24234183,1.0000002,0.0
0.95232475,0.08433604,0.23628367,0.96590924,0.0
0.94563067,0.07202673,0.22759618,0.9318185,0.0
0.9431176,0.0607028,0.21518676,0.85227275,0.0
0.9447851,0.054020643,0.28132772,0.76136374,0.0
0.94499004,0.051753998,0.105318524,0.76136374,0.0
0.943732,0.050831795,0.11312065,0.7954545,0.0
0.9422002,0.05116296,0.12396856,0.8295455,0.0
0.94039476,0.053445578,0.12889627,0.90909123,0.0
0.94213974,0.054133177,0.13162906,1.0000002,0.0
0.9474354,0.052335262,0.13584955,1.0000002,0.0
0.9507928,0.05214858,0.14504603,1.0000002,0.0
0.9522121,0.053711653,0.1560192,1.0000002,0.0
0.95306575,0.0554204,0.16166864,1.0000002,0.0
0.95335424,0.055044413,0.1627481,1.0000002,0.0
0.95249474,0.05457759,0.15980805,1.0000002,0.0
0.95048726,0.05203557,0.15663952,1.0000002,0.0
0.94669664,0.048416376,0.15355511,1.0000002,0.0
0.941123,0.04352975,0.1515694,1.0000002,0.0
0.93560076,0.041587114,0.1550861,1.0000002,0.0
0.9301299,0.04041171,0.15488411,1.0000002,0.0
0.9229574,0.03803444,0.14569978,1.0000002,0.0
0.91408336,0.035593748,0.12847379,1.0000002,0.0
0.9039649,0.034973025,0.11036916,1.0000002,0.0
0.89260197,0.03291309,0.09199879,1.0000002,0.0
0.8810563,0.03030634,0.07960669,1.0000002,0.0
0.86932814,0.03046298,0.07413315,0.95454574,0.0
0.8581525,0.030320287,0.06889298,0.90909123,0.0
0.84752953,0.029031157,0.064392865,0.86363673,0.0
0.060495257,0.18220115,0.014039851,0.6818185,0.0
0.060713053,0.18668675,0.014801036,0.65909123,0.0
0.061148524,0.1858902,0.014113075,0.65909123,0.0
0.06267381,0.18596244,0.013497609,0.62500024,0.0
0.06528878,0.1892767,0.013002385,0.5909095,0.0
0.0672909,0.18984652,0.011018983,0.62500024,0.0
0.06868023,0.18805766,0.008913627,0.6477275,0.0
0.06912327,0.18841481,0.0075793806,0.6477275,0.0
0.068620145,0.18794155,0.0077467104,0.6818185,0.0
0.070391595,0.18598557,0.009169756,0.71590924,0.0
0.07443786,0.18565631,0.011429645,0.71590924,0.0
0.0780229,0.18645406,0.01649414,0.71590924,0.0
0.081146955,0.18999124,0.030151386,0.71590924,0.0
0.085481346,0.19443846,0.047190756,0.71590924,0.0
0.09102625,0.1966033,0.058144424,0.71590924,0.0
0.09645343,0.19491601,0.062778234,0.71590924,0.0
0.10176289,0.192029,0.06215877,0.71590924,0.0
0.10627645,0.18518758,0.051290102,0.71590924,0.0
0.109994054,0.17661715,0.034486327,0.71590924,0.0
0.113052964,0.17133641,0.023016538,0.71590924,0.0
0.11545324,0.16987276,0.018200118,0.71590924,0.0
0.11779666,0.16846824,0.01998927,0.71590924,0.0
0.120083034,0.16934037,0.029610418,0.71590924,0.0
0.12370372,0.17133093,0.038952816,0.71590924,0.0
0.12865877,0.1690185,0.042890944,0.71590924,0.0
0.13488925,0.16624284,0.042439044,0.71590924,0.0
0.14239514,0.16469955,0.037490122,0.71590924,0.0
